6.400000000000000000e+01,2.290790559865317766e-01
1.250000000000000000e+02,4.046851742925072770e-03
2.160000000000000000e+02,5.454217275856398928e-02
3.430000000000000000e+02,4.702585149750415638e-03
5.120000000000000000e+02,1.584970884752168185e-02
7.290000000000000000e+02,2.864050755936209391e-03
1.000000000000000000e+03,5.470128769435422811e-03
1.331000000000000000e+03,1.560044028938278871e-03
1.728000000000000000e+03,2.174898449482154383e-03
2.197000000000000000e+03,8.461260267808023983e-04
2.744000000000000000e+03,9.927467890700203412e-04
3.375000000000000000e+03,4.786334085493670898e-04
4.096000000000000000e+03,5.094457370009575214e-04
4.913000000000000000e+03,2.860378355165060782e-04
5.832000000000000000e+03,2.871774237157564968e-04
6.859000000000000000e+03,1.793861871198787483e-04
8.000000000000000000e+03,1.742523711770749273e-04
9.261000000000000000e+03,1.178991901044090795e-04
1.064800000000000000e+04,1.120218327078648102e-04
1.216700000000000000e+04,7.956232209649360954e-05
1.382400000000000000e+04,7.540096735891843593e-05
1.562500000000000000e+04,5.620736465228315382e-05
1.757600000000000000e+04,5.267306408784921956e-05
1.968300000000000000e+04,4.059729803385092595e-05
2.195200000000000000e+04,3.793910066007821769e-05
2.438900000000000000e+04,3.012922338851975468e-05
2.700000000000000000e+04,2.803533847839378979e-05
2.979100000000000000e+04,2.287928479016709815e-05
3.276800000000000000e+04,2.117226633502333755e-05
3.593700000000000000e+04,1.761058601923437550e-05
3.930400000000000000e+04,1.629103321876268495e-05
4.287500000000000000e+04,1.381694790847376453e-05
4.665600000000000000e+04,1.274055532851647854e-05
5.065300000000000000e+04,1.092548636794088424e-05
5.487200000000000000e+04,1.010699707870710284e-05
5.931900000000000000e+04,8.757637798395556672e-06
6.400000000000000000e+04,8.119632007530519502e-06
6.892100000000000000e+04,7.197044595619317420e-06
7.408800000000000000e+04,6.596821130022689772e-06
7.950700000000000000e+04,5.918081021238918993e-06
8.518400000000000000e+04,5.413943031440382470e-06
9.112500000000000000e+04,4.864763742840061411e-06
9.733600000000000000e+04,4.483776715913379007e-06
1.038230000000000000e+05,4.060456674337409311e-06
1.105920000000000000e+05,3.744178069142733989e-06
1.176490000000000000e+05,3.420464391945543525e-06
1.250000000000000000e+05,3.150151599240480493e-06
1.326510000000000000e+05,2.880732794086071635e-06
1.406080000000000000e+05,2.668639380254411719e-06
1.488770000000000000e+05,2.468440631564483567e-06
1.574640000000000000e+05,2.275028906151277397e-06
1.663750000000000000e+05,2.128767145004317740e-06
1.756160000000000000e+05,1.951636532049327855e-06
1.851930000000000000e+05,1.836132889065922313e-06
1.951120000000000000e+05,1.713964449367999521e-06
2.053790000000000000e+05,1.583372771896129905e-06
2.160000000000000000e+05,1.504382750261434865e-06
2.269810000000000000e+05,1.364576780016335533e-06
2.383280000000000000e+05,1.319083865913839304e-06
2.500470000000000000e+05,1.183463132603534973e-06
2.621440000000000000e+05,1.155021666754407761e-06
2.746250000000000000e+05,1.046655050185307800e-06
2.874960000000000000e+05,1.009708007315701650e-06
3.007630000000000000e+05,9.253573547418625367e-07
3.144320000000000000e+05,8.843394222468603516e-07
3.285090000000000000e+05,8.097812725926800681e-07
3.430000000000000000e+05,7.877676295731106393e-07
3.579110000000000000e+05,7.155437162786881800e-07
3.732480000000000000e+05,7.009625387910389804e-07
3.890170000000000000e+05,6.347595017386353788e-07
4.052240000000000000e+05,6.228961789700449003e-07
4.218750000000000000e+05,5.609263644679174377e-07
4.389760000000000000e+05,5.539465065540483124e-07
4.565330000000000000e+05,5.131099843902475754e-07
4.745520000000000000e+05,4.920175907807688986e-07
4.930390000000000000e+05,4.665447703722236383e-07
5.120000000000000000e+05,4.484152822392672988e-07
5.314410000000000000e+05,4.214600272112178914e-07
5.513680000000000000e+05,4.100363354408997907e-07
5.717870000000000000e+05,3.851262355691886796e-07
5.927040000000000000e+05,3.722599223321410022e-07
6.141250000000000000e+05,3.552575643661626259e-07
6.360560000000000000e+05,3.355173728847304915e-07
6.585030000000000000e+05,3.259270709987660553e-07
6.814720000000000000e+05,3.006205342437340278e-07
7.049690000000000000e+05,2.973580841558742804e-07
7.290000000000000000e+05,2.746816587517741937e-07
7.535710000000000000e+05,2.697584102762107250e-07
7.786880000000000000e+05,2.493026696193112457e-07
8.043570000000000000e+05,2.458071132194206143e-07
8.305840000000000000e+05,2.324617749405177847e-07
8.573750000000000000e+05,2.250925681401838574e-07
8.847360000000000000e+05,2.162180464670981905e-07
9.126730000000000000e+05,2.053846230865019606e-07
9.411920000000000000e+05,2.005998923637619669e-07
9.702990000000000000e+05,1.878375401886955842e-07
1.000000000000000000e+06,1.856297788815908234e-07
