8.000000000000000000e+00,7.499397786381185593e-01
2.700000000000000000e+01,1.585158495579090943e-01
6.400000000000000000e+01,4.285112072095468294e-01
1.250000000000000000e+02,1.389495567046593605e-01
2.160000000000000000e+02,2.226216169168278025e-01
3.430000000000000000e+02,1.029690757307565319e-01
5.120000000000000000e+02,1.292742657652936611e-01
7.290000000000000000e+02,7.430823422151155988e-02
1.000000000000000000e+03,8.289649429503986866e-02
1.331000000000000000e+03,5.462473225453590153e-02
1.728000000000000000e+03,5.721994443539768493e-02
2.197000000000000000e+03,4.124485875161132409e-02
2.744000000000000000e+03,4.170655268056466802e-02
3.375000000000000000e+03,3.193430475532210711e-02
4.096000000000000000e+03,3.167804174138733053e-02
4.913000000000000000e+03,2.538664034354831678e-02
5.832000000000000000e+03,2.484406491250923388e-02
6.859000000000000000e+03,2.059549664842053041e-02
8.000000000000000000e+03,1.998768261441907779e-02
9.261000000000000000e+03,1.695189061355417692e-02
1.064800000000000000e+04,1.641747590416409164e-02
1.216700000000000000e+04,1.419223067857622311e-02
1.382400000000000000e+04,1.371835793692421923e-02
1.562500000000000000e+04,1.205007874467856066e-02
1.757600000000000000e+04,1.162946170264789192e-02
1.968300000000000000e+04,1.032224811259474517e-02
2.195200000000000000e+04,9.980405336532327532e-03
2.438900000000000000e+04,9.006573038625953487e-03
2.700000000000000000e+04,8.656198863347785988e-03
2.979100000000000000e+04,7.894353704905876512e-03
3.276800000000000000e+04,7.577017248046047371e-03
3.593700000000000000e+04,6.961591343757511652e-03
3.930400000000000000e+04,6.686073162564198924e-03
4.287500000000000000e+04,6.194217548733282896e-03
4.665600000000000000e+04,5.942092319913494514e-03
5.065300000000000000e+04,5.518660302344602364e-03
5.487200000000000000e+04,5.314502070211224449e-03
5.931900000000000000e+04,4.978991745623884135e-03
6.400000000000000000e+04,4.780272093671600331e-03
6.892100000000000000e+04,4.519938213196295074e-03
7.408800000000000000e+04,4.321790322263541206e-03
7.950700000000000000e+04,4.103469672638415666e-03
8.518400000000000000e+04,3.925404364499063270e-03
9.112500000000000000e+04,3.730135752218810552e-03
9.733600000000000000e+04,3.580400689870533171e-03
1.038230000000000000e+05,3.416940120959388594e-03
1.105920000000000000e+05,3.278277792646000499e-03
1.176490000000000000e+05,3.138570318828692862e-03
1.250000000000000000e+05,3.012220520565156434e-03
1.326510000000000000e+05,2.885606701526710616e-03
1.406080000000000000e+05,2.776714430663185240e-03
1.488770000000000000e+05,2.677356521627372032e-03
1.574640000000000000e+05,2.567259150789702460e-03
1.663750000000000000e+05,2.487811977809784025e-03
1.756160000000000000e+05,2.387152747363896488e-03
1.851930000000000000e+05,2.311609619415899708e-03
1.951120000000000000e+05,2.238374239576956803e-03
2.053790000000000000e+05,2.147393369596350965e-03
2.160000000000000000e+05,2.097830226083452487e-03
2.269810000000000000e+05,1.993984304081930503e-03
2.383280000000000000e+05,1.964876260231340765e-03
2.500470000000000000e+05,1.861464333049345221e-03
2.621440000000000000e+05,1.838931292474699219e-03
2.746250000000000000e+05,1.754865393546856112e-03
2.874960000000000000e+05,1.719470304279324679e-03
3.007630000000000000e+05,1.648964372277683665e-03
3.144320000000000000e+05,1.612913234576907051e-03
3.285090000000000000e+05,1.541374754818969350e-03
3.430000000000000000e+05,1.522528440863424315e-03
3.579110000000000000e+05,1.452219312640834481e-03
3.732480000000000000e+05,1.436366155273538503e-03
3.890170000000000000e+05,1.366823975152642312e-03
4.052240000000000000e+05,1.354146110133735981e-03
4.218750000000000000e+05,1.288379571412812119e-03
4.389760000000000000e+05,1.278117294084335498e-03
4.565330000000000000e+05,1.232592525564513153e-03
4.745520000000000000e+05,1.204172548559756528e-03
4.930390000000000000e+05,1.175146008304150946e-03
5.120000000000000000e+05,1.153452037477964431e-03
5.314410000000000000e+05,1.116483884827879081e-03
5.513680000000000000e+05,1.102505261518116342e-03
5.717870000000000000e+05,1.069504782078234406e-03
5.927040000000000000e+05,1.050009944942309481e-03
6.141250000000000000e+05,1.027008296913600738e-03
6.360560000000000000e+05,9.963477925146735359e-04
6.585030000000000000e+05,9.834350767037314256e-04
6.814720000000000000e+05,9.456185588273546827e-04
7.049690000000000000e+05,9.390564869047324237e-04
7.290000000000000000e+05,9.031269596757596219e-04
7.535710000000000000e+05,8.941031933509258067e-04
7.786880000000000000e+05,8.610394062328330378e-04
8.043570000000000000e+05,8.545111033455565774e-04
8.305840000000000000e+05,8.315198717050442667e-04
8.573750000000000000e+05,8.175127308409635418e-04
8.847360000000000000e+05,8.019551295532778568e-04
9.126730000000000000e+05,7.804351827296329702e-04
9.411920000000000000e+05,7.724251073264465361e-04
9.702990000000000000e+05,7.461458662429976130e-04
1.000000000000000000e+06,7.429972614151347798e-04
