2.160000000000000000e+02,4.691049080323383969e-02
3.430000000000000000e+02,1.413894863009024228e-03
5.120000000000000000e+02,8.158259975580173240e-03
7.290000000000000000e+02,3.371775252596354022e-04
1.000000000000000000e+03,1.539622226191084131e-03
1.331000000000000000e+03,1.483129406131267203e-04
1.728000000000000000e+03,4.096886790732057193e-04
2.197000000000000000e+03,6.627958550287083028e-05
2.744000000000000000e+03,1.228051873453095411e-04
3.375000000000000000e+03,2.904636180778297216e-05
4.096000000000000000e+03,4.136540953447731539e-05
4.913000000000000000e+03,1.302875484454624200e-05
5.832000000000000000e+03,1.574832201312048596e-05
6.859000000000000000e+03,6.229437372495816305e-06
8.000000000000000000e+03,6.725576596977589361e-06
9.261000000000000000e+03,3.168408326925664653e-06
1.064800000000000000e+04,3.179745093562225122e-06
1.216700000000000000e+04,1.700966500983724927e-06
1.382400000000000000e+04,1.637355184547217846e-06
1.562500000000000000e+04,9.591566795252859379e-07
1.757600000000000000e+04,9.044866557950115293e-07
1.968300000000000000e+04,5.707411434574538589e-07
2.195200000000000000e+04,5.291937148488301546e-07
2.438900000000000000e+04,3.515989664970575745e-07
2.700000000000000000e+04,3.246212324503616742e-07
2.979100000000000000e+04,2.284672248054064880e-07
3.276800000000000000e+04,2.071364092470773244e-07
3.593700000000000000e+04,1.516782639487956885e-07
3.930400000000000000e+04,1.366416640946610528e-07
4.287500000000000000e+04,1.030416578728932109e-07
4.665600000000000000e+04,9.273820444910541028e-08
5.065300000000000000e+04,7.191458228916758344e-08
5.487200000000000000e+04,6.450779277411555768e-08
5.931900000000000000e+04,5.058701335602933113e-08
6.400000000000000000e+04,4.584517832029177953e-08
6.892100000000000000e+04,3.712410845402303039e-08
7.408800000000000000e+04,3.320452179877975141e-08
7.950700000000000000e+04,2.755644246121846663e-08
8.518400000000000000e+04,2.445712499188346101e-08
9.112500000000000000e+04,2.052800174290325685e-08
9.733600000000000000e+04,1.828724127683756251e-08
1.038230000000000000e+05,1.547308414728831849e-08
1.105920000000000000e+05,1.386030457073417210e-08
1.176490000000000000e+05,1.189039111615386446e-08
1.250000000000000000e+05,1.063458643368875300e-08
1.326510000000000000e+05,9.192185124184959477e-09
1.406080000000000000e+05,8.251058614128226054e-09
1.488770000000000000e+05,7.190092854436613834e-09
1.574640000000000000e+05,6.467276381094677618e-09
1.663750000000000000e+05,5.738977626457142378e-09
1.756160000000000000e+05,5.116690293682779611e-09
1.851930000000000000e+05,4.591757085670167271e-09
1.951120000000000000e+05,4.092850502956935088e-09
2.053790000000000000e+05,3.680497795421899809e-09
2.160000000000000000e+05,3.352526811717382316e-09
2.269810000000000000e+05,2.953710831476996646e-09
2.383280000000000000e+05,2.748317462497595898e-09
2.500470000000000000e+05,2.372039231701705830e-09
2.621440000000000000e+05,2.253377373584442012e-09
2.746250000000000000e+05,1.919613912271245226e-09
2.874960000000000000e+05,1.847044739378134182e-09
3.007630000000000000e+05,1.601128007955310295e-09
3.144320000000000000e+05,1.513132286135032700e-09
3.285090000000000000e+05,1.322014941962379453e-09
3.430000000000000000e+05,1.265084370594138363e-09
3.579110000000000000e+05,1.091815859943778833e-09
3.732480000000000000e+05,1.062276377972182217e-09
3.890170000000000000e+05,9.177058002407534332e-10
4.052240000000000000e+05,8.916909433054343026e-10
4.218750000000000000e+05,7.645777344578164048e-10
4.389760000000000000e+05,7.480619457211901135e-10
4.565330000000000000e+05,6.596102553046989669e-10
4.745520000000000000e+05,6.271040353666990086e-10
4.930390000000000000e+05,5.709331896142089136e-10
5.120000000000000000e+05,5.377943645967775410e-10
5.314410000000000000e+05,4.940062803271416669e-10
5.513680000000000000e+05,4.653583074443190526e-10
5.717870000000000000e+05,4.298165157123889912e-10
5.927040000000000000e+05,4.033552380988680852e-10
6.141250000000000000e+05,3.747553378730117402e-10
6.360560000000000000e+05,3.469257103816403287e-10
6.585030000000000000e+05,3.289318817323305666e-10
6.814720000000000000e+05,2.986421110406922708e-10
7.049690000000000000e+05,2.870833570867148410e-10
7.290000000000000000e+05,2.575445412489330010e-10
7.535710000000000000e+05,2.493681927617785732e-10
7.786880000000000000e+05,2.229527673591746861e-10
8.043570000000000000e+05,2.181679281676451865e-10
8.305840000000000000e+05,1.996626197708906147e-10
8.573750000000000000e+05,1.910115399184064700e-10
8.847360000000000000e+05,1.784139502802872812e-10
9.126730000000000000e+05,1.673422511672129076e-10
9.411920000000000000e+05,1.590602094481141648e-10
9.702990000000000000e+05,1.466822219242658321e-10
1.000000000000000000e+06,1.414660610876694591e-10
