2.560000000000000000e+02,4.984853552340520189e-01
6.250000000000000000e+02,2.883506067566121711e-02
1.296000000000000000e+03,2.748785574840730828e-01
2.401000000000000000e+03,3.125486653175801877e-02
4.096000000000000000e+03,1.638041955935026772e-01
6.561000000000000000e+03,2.523032656552681718e-02
1.000000000000000000e+04,1.061180251779694217e-01
1.464100000000000000e+04,1.959910941752940339e-02
2.073600000000000000e+04,7.342800058018683629e-02
2.856100000000000000e+04,1.518767168149948166e-02
3.841600000000000000e+04,5.340971616648393372e-02
5.062500000000000000e+04,1.190408348814031569e-02
6.553600000000000000e+04,4.036002956135664732e-02
8.352100000000000000e+04,9.573056086407127907e-03
1.049760000000000000e+05,3.141768487819329714e-02
1.303210000000000000e+05,7.750673871149249550e-03
1.600000000000000000e+05,2.503844924279885475e-02
1.944810000000000000e+05,6.312657308886748808e-03
2.342560000000000000e+05,2.033560432554082364e-02
2.798410000000000000e+05,5.237179942215064443e-03
3.317760000000000000e+05,1.677280261781055604e-02
3.906250000000000000e+05,4.447440875551822437e-03
4.569760000000000000e+05,1.401110229924673600e-02
5.314410000000000000e+05,3.766129051165134634e-03
6.146560000000000000e+05,1.182820065528045195e-02
7.072810000000000000e+05,3.370456999827964317e-03
8.100000000000000000e+05,1.007357958997434633e-02
9.235210000000000000e+05,3.000373849250892455e-03
1.048576000000000000e+06,8.642482578914312263e-03
1.185921000000000000e+06,2.628737792729762823e-03
1.336336000000000000e+06,7.460232212175066380e-03
1.500625000000000000e+06,2.288331273271548838e-03
1.679616000000000000e+06,6.472459774158556556e-03
1.874161000000000000e+06,2.069006323985544959e-03
2.085136000000000000e+06,5.638837147888375867e-03
2.313441000000000000e+06,1.852624445734751824e-03
2.560000000000000000e+06,4.928949782375791067e-03
2.825761000000000000e+06,1.701725855845492852e-03
3.111696000000000000e+06,4.319515693145481450e-03
3.418801000000000000e+06,1.550574523169645502e-03
3.748096000000000000e+06,3.792472141999403412e-03
4.100625000000000000e+06,1.399202981847591509e-03
4.477456000000000000e+06,3.333634385724093541e-03
4.879681000000000000e+06,1.247637402225110215e-03
5.308416000000000000e+06,3.009549036950276424e-03
5.764801000000000000e+06,1.095899113789822188e-03
6.250000000000000000e+06,2.699173339063776211e-03
