1.000000000000000000e+00,7.499397786381185593e-01
8.000000000000000000e+00,7.499397786381185593e-01
2.700000000000000000e+01,1.133344360876868961e-01
6.400000000000000000e+01,2.290790559865315545e-01
1.250000000000000000e+02,2.006468757561474803e-02
2.160000000000000000e+02,4.691049080323317355e-02
3.430000000000000000e+02,3.175821496963715518e-03
5.120000000000000000e+02,8.553361583395591161e-03
7.290000000000000000e+02,4.913209375222438169e-04
1.000000000000000000e+03,1.500323686444593463e-03
1.331000000000000000e+03,7.579559384773837394e-05
1.728000000000000000e+03,2.595004764700536981e-04
2.197000000000000000e+03,1.271147449777298988e-05
2.744000000000000000e+03,4.464638710999224713e-05
3.375000000000000000e+03,2.175619678745910335e-06
4.096000000000000000e+03,7.665345704843673502e-06
4.913000000000000000e+03,3.705155711131169483e-07
5.832000000000000000e+03,1.314940320740198842e-06
6.859000000000000000e+03,6.428914889333725569e-08
8.000000000000000000e+03,2.254830171466437605e-07
9.261000000000000000e+03,1.092657464507595932e-08
1.064800000000000000e+04,3.865758657628504125e-08
1.216700000000000000e+04,1.890550604954910341e-09
1.382400000000000000e+04,6.626741266835267652e-09
1.562500000000000000e+04,3.244041701933042532e-10
1.757600000000000000e+04,1.135851412925603654e-09
1.968300000000000000e+04,5.517519774400625465e-11
2.195200000000000000e+04,1.946726113644103862e-10
2.438900000000000000e+04,9.553580149201934546e-12
2.700000000000000000e+04,3.336209086768349152e-11
2.979100000000000000e+04,1.634470336853155459e-12
3.276800000000000000e+04,5.717981643726943730e-12
3.593700000000000000e+04,2.814415367424771830e-13
3.930400000000000000e+04,9.802159084415507095e-13
4.287500000000000000e+04,4.918287999089443474e-14
4.665600000000000000e+04,1.677546990208611533e-13
5.065300000000000000e+04,8.992806499463767977e-15
5.487200000000000000e+04,2.897682094271658571e-14
5.931900000000000000e+04,2.775557561562891351e-15
6.400000000000000000e+04,5.107025913275720086e-15
6.892100000000000000e+04,2.775557561562891351e-15
7.408800000000000000e+04,2.331468351712828735e-15
7.950700000000000000e+04,2.775557561562891351e-15
8.518400000000000000e+04,2.331468351712828735e-15
9.112500000000000000e+04,2.886579864025407005e-15
9.733600000000000000e+04,2.442490654175344389e-15
1.038230000000000000e+05,3.330669073875469621e-15
1.105920000000000000e+05,2.886579864025407005e-15
1.176490000000000000e+05,2.775557561562891351e-15
1.250000000000000000e+05,2.553512956637860043e-15
1.326510000000000000e+05,2.886579864025407005e-15
1.406080000000000000e+05,2.775557561562891351e-15
1.488770000000000000e+05,2.664535259100375697e-15
1.574640000000000000e+05,2.109423746787797427e-15
1.663750000000000000e+05,2.775557561562891351e-15
1.756160000000000000e+05,2.886579864025407005e-15
